ID	station	lon	lat	elevation	EGM08	EGM96	satellite				
0000000004632	R_DANUBE_DUNAREA_KM0520	26.08	43.95	16.9	38.21	37.01	SENTINEL3B				
0000000005112	R_DON_DON_KM0256	41.58	47.59	9.3	8.39	8.26	SENTINEL3A				
0000000012810	R_LIVENZA_FIUMELIVENZA_KM0017	12.76	45.66	1.1	44.16	43.59	SENTINEL3A				
0000000004523	R_DANUBE_DUNAREA_KM0565	25.71	43.69	17.5	39.41	38.16	SENTINEL3A				
0000000009951	R_LUMI-VJOSE_LUMI-VJOSE_KM0007	19.38	40.66	0.2	34.6	34.47	SENTINEL3A				
0000000005105	R_DON_DON_KM0298	41.98	47.56	10.1	7.45	7.12	SENTINEL3A				
0000000004630	R_DANUBE_DUNAREA_KM0578	25.57	43.65	17.5	39.64	38.33	SENTINEL3B				
0000000009878	R_NERETVA_NERETVA_KM0007	17.53	43.04	0.1	42.41	42.87	SENTINEL3A				
0000000005116	R_DON_DON_KM0304	42.03	47.56	11.4	7.32	6.97	SENTINEL3B				
0000000004631	R_DANUBE_DUNAREA_KM0608	25.24	43.68	17.5	39.79	38.6	SENTINEL3B				
0000000009879	R_NERETVA_NERETVA_KM0083	17.85	43.44	80.9	44.06	44.41	SENTINEL3B				
0000000005118	R_DON_DON_KM0502	43.45	48.72	32.9	3.31	3.12	SENTINEL3B				
0000000004521	R_DANUBE_DUNAREA_KM0620	25.1	43.68	18.6	39.95	38.79	SENTINEL3A				
0000000009880	R_NERETVA_NERETVA_KM0126	17.76	43.69	263.5	45.22	45.51	SENTINEL3B				
0000000005119	R_DON_DON_KM0515	43.49	48.81	32.9	3.21	3.04	SENTINEL3B				
0000000004522	R_DANUBE_DUNAREA_KM0650	24.77	43.69	22.6	40.37	39.26	SENTINEL3A				
0000000008034	R_ODER-RIVER_ODER_KM0717	18.29	49.99	188.8	42.17	42.39	SENTINEL3A				
0000000005114	R_DON_DON_KM0544	43.75	48.94	32.9	2.38	2.24	SENTINEL3B				
0000000004605	R_DANUBE_DUNAREA_KM0657	24.69	43.7	23.7	40.45	39.36	JASON2				
0000000008626	R_PO_FIUME-MINCIO_KM0191	10.7	45.16	18.4	41.66	41.05	SENTINEL3A				
0000000005089	R_DON_DON_KM0556	43.88	48.96	32.9	1.93	1.81	JASON2				
0000000004628	R_DANUBE_DUNAREA_KM0661	24.66	43.72	23.7	40.45	39.38	SENTINEL3B				
0000000008629	R_PO_FIUME-OGLIO_KM0191	10.66	45.04	18.1	40.36	39.69	SENTINEL3A				
0000000005120	R_DON_DON_KM0629	43.69	49.29	37.5	2.99	2.83	SENTINEL3B				
0000000004629	R_DANUBE_DUNAREA_KM0694	24.3	43.7	23.7	40.99	39.76	SENTINEL3B				
0000000008625	R_PO_FIUME-OGLIO_KM0260	10.18	45.24	36.1	40.92	40.33	SENTINEL3A				
0000000005121	R_DON_DON_KM0638	43.71	49.32	40.2	3	2.84	SENTINEL3B				
0000000004614	R_DANUBE_DUNAREA_KM0704	24.18	43.68	23.7	41.15	39.87	SENTINEL3A				
0000000008638	R_PO_PO_KM0003	12.5	44.96	0	42.24	42.46	SENTINEL3A				
0000000005115	R_DON_DON_KM0671	43.51	49.5	41.6	3.88	3.7	SENTINEL3B				
0000000004615	R_DANUBE_DUNAREA_KM0737	23.81	43.78	26.4	41.26	40.11	SENTINEL3A				
0000000008630	R_PO_PO_KM0038	12.13	45.02	0.7	42.65	42.73	SENTINEL3A				
0000000005091	R_DON_DON_KM0701	43.26	49.37	43.2	4.42	4.17	SENTINEL3A				
0000000004520	R_DANUBE_DUNAREA_KM0738	23.81	43.78	26.4	41.26	40.11	SENTINEL3A				
0000000008645	R_PO_PO_KM0082	11.7	44.92	2.7	42.27	42.11	SENTINEL3B				
0000000004901	R_DNIEPR_KHOROL_KM0802	33.52	49.9	92.1	20.52	20.54	SENTINEL3A				
0000000005111	R_DON_DON_KM0714	43.13	49.3	44	4.82	4.49	SENTINEL3A				
0000000004626	R_DANUBE_DUNAREA_KM0744	23.75	43.8	26.6	41.27	40.15	SENTINEL3B				
0000000008631	R_PO_PO_KM0096	11.57	44.92	3.8	42.17	41.93	JASON2				
0000000004902	R_DNIEPR_KINS-KA_KM0320	35.38	47.7	16.2	21.23	20.9	SENTINEL3A				
0000000004604	R_DANUBE_DUNAREA_KM0777	23.38	43.85	27.2	41.64	40.46	JASON2				
0000000005117	R_DON_DON_KM0753	42.83	49.45	46.5	5.66	5.4	SENTINEL3B				
0000000008636	R_PO_PO_KM0098	11.55	44.93	3.8	42.2	41.96	SENTINEL3A				
0000000004627	R_DANUBE_DUNAREA_KM0782	23.31	43.85	27.2	41.73	40.53	SENTINEL3B				
0000000005131	R_DON_DON_KM0799	42.54	49.59	47.5	6.52	6.27	SENTINEL3B				
0000000008639	R_PO_PO_KM0140	11.18	45.05	8.5	42.07	41.87	SENTINEL3A				
0000000004611	R_DANUBE_DUNAREA_KM0783	23.3	43.85	27.2	41.74	40.55	SENTINEL3A				
0000000005113	R_DON_DON_KM0809	42.42	49.58	50	6.82	6.58	SENTINEL3A				
0000000008643	R_PO_PO_KM0145	11.13	45.06	8.7	42	41.78	SENTINEL3B				
0000000004621	R_DANUBE_DUNAREA_KM0824	22.84	43.87	28.9	42.63	41.26	SENTINEL3B				
0000000005108	R_DON_DON_KM0836	42.07	49.59	52.5	7.77	7.5	SENTINEL3A				
0000000008632	R_PO_PO_KM0160	10.98	45.07	11.7	41.57	41.24	JASON2				
0000000004613	R_DANUBE_DUNAREA_KM0825	22.84	43.87	28.9	42.63	41.24	SENTINEL3A				
0000000004622	R_DANUBE_DUNAREA_KM0833	22.86	43.93	29	42.54	40.96	SENTINEL3B				
0000000005133	R_DON_DON_KM0846	41.96	49.6	52.9	8.07	7.77	SENTINEL3B				
0000000008634	R_PO_PO_KM0209	10.61	44.92	20.2	39.39	38.89	SENTINEL3A				
0000000004623	R_DANUBE_DUNAREA_KM0839	22.89	43.99	32.1	42.46	40.73	SENTINEL3B				
0000000005110	R_DON_DON_KM0888	41.51	49.64	56.2	9.13	8.71	SENTINEL3A				
0000000008637	R_PO_PO_KM0247	10.26	45	21.8	39.34	38.76	SENTINEL3A				
0000000004624	R_DANUBE_DUNAREA_KM0868	22.93	44.1	33.6	42.34	40.29	SENTINEL3B				
0000000005106	R_DON_DON_KM0954	41.04	49.8	60.6	9.69	9.44	SENTINEL3A				
0000000004903	R_DNIEPR_KINS-KA_KM0340	35.55	47.71	25.6	20.95	20.67	SENTINEL3B				
0000000008688	R_RHINE_MAIN_KM0941	10.78	49.93	228.2	47.02	47.21	SENTINEL3A				
0000000004612	R_DANUBE_DUNAREA_KM0889	22.72	44.2	34.2	42.5	40.54	SENTINEL3A				
0000000004905	R_DNIEPR_MOKRA-SURA_KM0397	35.13	48.33	48.4	20.61	20.32	SENTINEL3A				
0000000004579	R_DANUBE_DUNAV_KM0926	22.48	44.43	37.6	42.92	41.21	JASON3				
0000000009929	R_SEMANI_DEVOLL_KM0101	19.92	40.85	27.7	35.86	36.38	SENTINEL3B				
0000000004519	R_DANUBE_DUNAV_KM0948	22.58	44.55	38.1	42.22	41.01	SENTINEL3A				
0000000009930	R_SEMANI_LUMI-I-SEMANIT_KM0014	19.44	40.82	2.7	34.52	34.52	SENTINEL3A				
0000000004581	R_DANUBE_DUNAV_KM0952	22.63	44.55	38.1	42.01	40.87	SENTINEL3A				
0000000009932	R_SEMANI_LUMI-I-SEMANIT_KM0031	19.56	40.79	8.1	34.58	34.76	JASON2				
0000000004518	R_DANUBE_DUNAV_KM0988	22.55	44.65	40.9	42.4	41.39	SENTINEL3A				
0000000004582	R_DANUBE_DUNAV_KM1098	21.61	44.68	67.9	44.24	43.22	SENTINEL3A				
0000000004583	R_DANUBE_DUNAV_KM1108	21.57	44.76	67.9	44.13	43.16	SENTINEL3A				
0000000009931	R_SEMANI_LUMI-I-SEMANIT_KM0057	19.71	40.8	14.3	34.89	35.27	SENTINEL3B				
0000000004592	R_DANUBE_DUNAV_KM1133	21.32	44.82	68.5	44.09	43.01	SENTINEL3B				
0000000004586	R_DANUBE_DUNAV_KM1182	20.8	44.66	69.3	44.26	43.17	SENTINEL3A				
0000000009907	R_TEVERE_TEVERE_KM0007	12.28	41.79	0.6	48.25	48.19	SENTINEL3A				
0000000004516	R_DANUBE_DUNAV_KM1199	20.65	44.75	69.3	44.29	43.27	SENTINEL3A				
0000000009905	R_TEVERE_TEVERE_KM0014	12.35	41.8	4	48.29	48.25	SENTINEL3A				
0000000004907	R_DNIEPR_MOKRA-SURA_KM0429	34.87	48.32	58.2	21.2	20.82	SENTINEL3B				
0000000005135	R_DON_DON-TRIB-02_KM0525	43.86	48.68	44.3	1.8	1.62	SENTINEL3B				
0000000004517	R_DANUBE_DUNAV_KM1205	20.63	44.79	69.3	44.22	43.27	SENTINEL3A				
0000000005134	R_DON_DON-TRIB-02_KM0530	43.9	48.69	45.5	1.64	1.45	SENTINEL3A				
0000000004580	R_DANUBE_DUNAV_KM1213	20.6	44.84	70.4	44.15	43.27	SENTINEL3A				
0000000004741	R_DANUBE_DUNAV_KM1215	20.57	44.85	70.6	44.16	43.3	SENTINEL3A				
0000000009906	R_TEVERE_TEVERE_KM0136	12.47	42.33	35.4	48.81	49.08	SENTINEL3A				
0000000004589	R_DANUBE_DUNAV_KM1231	20.4	44.86	70.9	44.18	43.51	SENTINEL3B				
0000000004585	R_DANUBE_DUNAV_KM1291	20.06	45.17	72.8	44.27	43.95	SENTINEL3A				
0000000004588	R_DANUBE_DUNAV_KM1294	20.02	45.17	72.8	44.31	44.02	SENTINEL3B				
0000000005078	R_DON_EGORLYK_KM0378	41.64	46.19	26.9	7.76	7.69	SENTINEL3A				
0000000009908	R_TEVERE_TEVERE_KM0268	12.4	43	163.6	47.84	48.18	SENTINEL3B				
0000000012165	R_WISLA_WISLA_KM0882	19.68	49.98	209.3	40.51	40.92	SENTINEL3B				
0000000005136	R_DON_EGORLYK_KM0569	41.84	45.59	89.2	8.91	8.87	SENTINEL3A				
0000000004906	R_DNIEPR_MOKRA-SURA_KM0463	34.71	48.23	62.8	21.6	21.31	SENTINEL3B				
0000000005137	R_DON_EGORLYK_KM0630	41.48	45.27	153.3	10.76	10.59	SENTINEL3B				
0000000005138	R_DON_KALAUS_KM0522	44.09	45.78	22.6	3.32	3.28	SENTINEL3B				
0000000004911	R_DNIEPR_ORIL_KM0590	34.77	49.15	67.4	18.65	18.65	SENTINEL3A				
0000000005145	R_DON_KHOPIOR_KM0852	42.46	49.77	55.5	6.79	6.56	SENTINEL3B				
0000000005141	R_DON_KHOPIOR_KM0859	42.51	49.78	56.3	6.67	6.44	SENTINEL3A				
0000000005146	R_DON_KHOPIOR_KM0912	42.36	49.98	62.1	7.02	6.88	SENTINEL3B				
0000000005151	R_DON_KIRASTA_KM0436	43.36	46.21	18.1	4.79	4.68	SENTINEL3B				
0000000005154	R_DON_MANYCH_KM0128	40.48	47.2	3.4	10.33	10.27	SENTINEL3A				
0000000005152	R_DON_MANYCH_KM0257	41.58	46.72	9.8	7.77	7.67	JASON2				
0000000005155	R_DON_MANYCH_KM0296	41.92	46.56	13.2	7.17	7.02	SENTINEL3B				
0000000005153	R_DON_MANYCH_KM0311	42.1	46.55	13.2	6.8	6.71	SENTINEL3A				
0000000005161	R_DON_MEDVEDITSA_KM0835	42.91	49.8	62	5.62	5.49	SENTINEL3A				
0000000004952	R_DNIEPR_ROS_KM0808	31.38	49.44	83.5	24.7	24.47	SENTINEL3B				
0000000005169	R_DON_SAL_KM0280	41.15	47.33	12.8	9.34	9.13	SENTINEL3A				
0000000004951	R_DNIEPR_ROS_KM0838	31.12	49.42	101.3	25.28	25.1	SENTINEL3A				
0000000004953	R_DNIEPR_ROS_KM0894	30.73	49.58	126.1	26.09	25.92	SENTINEL3B				
0000000004634	R_DANUBE_HARMAS-KOROS_KM1582	20.74	46.93	82.5	42.02	42.33	SENTINEL3A				
0000000005171	R_DON_SAL_KM0335	41.45	47.28	17.1	8.71	8.39	SENTINEL3A				
0000000005172	R_DON_SAL_KM0441	41.94	47.33	27.9	7.5	7.2	SENTINEL3B				
0000000004950	R_DNIEPR_ROS_KM0938	30.33	49.72	135.8	27.05	26.82	SENTINEL3A				
0000000004954	R_DNIEPR_ROS-TRIB-01_KM0795	31.26	49.72	89.2	24.81	24.56	SENTINEL3A				
0000000005168	R_DON_SAL_KM0526	42.43	47.4	37.4	6.43	6.06	SENTINEL3A				
0000000005170	R_DON_SAL_KM0627	43.01	47.35	46.2	4.93	4.73	SENTINEL3A				
0000000004635	R_DANUBE_HARMAS-KOROS_KM1583	20.74	46.93	82.5	42.02	42.32	SENTINEL3A				
0000000005174	R_DON_SEVERSKII-DONETS_KM0213	40.99	47.71	6.1	10	9.71	SENTINEL3A				
0000000004955	R_DNIEPR_ROS-TRIB-01_KM0796	31.26	49.72	89.2	24.82	24.56	SENTINEL3B				
0000000005175	R_DON_SEVERSKII-DONETS_KM0278	40.87	48.02	14.3	10.16	9.53	SENTINEL3A				
0000000005177	R_DON_SEVERSKII-DONETS_KM0283	40.83	48.04	15.1	10.2	9.56	SENTINEL3A				
0000000004638	R_DANUBE_IALOMITA_KM0289	27.85	44.69	8.8	33.74	33.89	SENTINEL3B				
0000000005173	R_DON_SEVERSKII-DONETS_KM0381	40.26	48.34	22.4	10.28	10.08	SENTINEL3B				
0000000005176	R_DON_SEVERSKII-DONETS_KM0403	40.03	48.37	24.2	10.76	10.54	SENTINEL3A				
0000000005195	R_DON_SREDNII-EGORLYK_KM0296	41.63	46.54	17	7.75	7.55	SENTINEL3B				
0000000004640	R_DANUBE_IALOMITA_KM0307	27.7	44.64	11.1	33.85	33.94	SENTINEL3B				
0000000004637	R_DANUBE_IALOMITA_KM0354	27.29	44.54	23.8	34.33	34.02	SENTINEL3A				
0000000004957	R_DNIEPR_SAMARA_KM0491	35.51	48.73	53.2	18.72	18.45	SENTINEL3A				
0000000012774	R_DON_SREDNIIEGORLYK_KM0337	41.11	46.42	33	8.83	8.72	SENTINEL3A				
0000000006217	R_KUBAN_KUBAN_KM0367	40.06	45.34	43.1	11.8	12	SENTINEL3A				
0000000004636	R_DANUBE_IALOMITA_KM0358	27.27	44.55	23.8	34.24	33.94	SENTINEL3A				
0000000006215	R_KUBAN_KUBAN_KM0397	40.33	45.38	53.8	11.61	11.66	JASON2				
0000000004639	R_DANUBE_IALOMITA_KM0442	26.76	44.64	44.9	33.93	33.41	SENTINEL3B				
0000000004650	R_DANUBE_ISK-R_KM0791	24.02	43.19	122.2	42.43	41.46	SENTINEL3A				
0000000006226	R_KUBAN_KUBAN_KM0432	40.51	45.39	60.7	11.4	11.39	SENTINEL3B				
0000000004653	R_DANUBE_JIU_KM0791	23.87	44.13	55.6	40.86	39.93	SENTINEL3B				
0000000004651	R_DANUBE_JIU_KM0863	23.55	44.5	96	40.37	39.42	SENTINEL3A				
0000000006223	R_KUBAN_KUBAN_KM0477	40.73	45.43	74.3	10.96	10.89	SENTINEL3A				
0000000004956	R_DNIEPR_SAMARA_KM0606	36.31	48.4	70.9	19.06	18.72	SENTINEL3A				
0000000004652	R_DANUBE_JIU_KM0864	23.54	44.51	97	40.34	39.42	SENTINEL3A				
0000000006218	R_KUBAN_KUBAN_KM0513	40.96	45.42	91.6	10.67	10.58	SENTINEL3A				
0000000004654	R_DANUBE_JUZHNA-MORAVA_KM1486	22.03	42.92	244.1	45.57	43.91	SENTINEL3A				
0000000005012	R_DNIEPR_TIASMIN_KM0667	32.42	49.17	74.7	23.3	23.09	SENTINEL3B				
0000000006224	R_KUBAN_KUBAN_KM0575	41.07	45.11	145.6	11.97	11.99	SENTINEL3B				
0000000006219	R_KUBAN_KUBAN_KM0577	41.09	45.1	148	12.03	12.04	SENTINEL3A				
0000000006216	R_KUBAN_KUBAN_KM0630	41.44	44.84	207.9	13.35	13.18	SENTINEL3A				
0000000006227	R_KUBAN_KUBAN_KM0654	41.65	44.84	239.9	13.04	12.8	SENTINEL3B				
0000000006232	R_KUBAN_LABA_KM0382	40.14	45.12	70	12.36	12.59	SENTINEL3B				
0000000006214	R_KUBAN_LABA_KM0383	40.14	45.12	70	12.36	12.59	SENTINEL3A				
0000000005011	R_DNIEPR_TIASMIN_KM0732	31.94	49.15	86.2	23.8	23.36	SENTINEL3A				
0000000006236	R_KURA_ALAZANI_KM0720	45.3	41.25	226	14.37	14.04	SENTINEL3B				
0000000006239	R_KURA_ARAS_KM0858	43.99	40.02	869.1	22.51	22.49	ENVISAT				
0000000005024	R_DNIEPR_VORSKLA_KM0588	34.28	49.23	66.9	19.85	19.64	SENTINEL3B				
0000000006246	R_KURA_ARAS_KM0862	43.95	40.02	876	22.62	22.59	ENVISAT				
0000000006249	R_KURA_ARAS_KM0933	43.3	40.15	1093.5	25.01	25.23	SENTINEL3B				
0000000004655	R_DANUBE_JUZHNA-MORAVA_KM1556	21.89	42.51	381.4	45.84	43.77	SENTINEL3A				
0000000006244	R_KURA_ARAS_KM0940	43.23	40.15	1125.3	25.24	25.45	ENVISAT				
0000000004656	R_DANUBE_KILIIS-KE-GIRLO_KM0048	29.27	45.43	0.4	30.38	30.98	SENTINEL3B				
0000000005028	R_DNIEPR_VOVCHA_KM0548	35.86	48.47	63.8	19.3	18.97	SENTINEL3B				
0000000004659	R_DANUBE_KOLUBARA_KM1259	20.21	44.65	70.8	44.47	43.81	SENTINEL3B				
0000000005026	R_DNIEPR_VOVCHA_KM0636	36.15	48.05	77.4	19.85	19.65	SENTINEL3A				
0000000006250	R_KURA_ARAS_KM1082	42.08	40.02	1548.9	27.68	27.26	SENTINEL3B				
0000000006234	R_KURA_KARS-CAYI_KM0992	43.69	40.61	1438.5	24.08	24.49	SENTINEL3A				
0000000006255	R_KURA_KURA_KM0246	48.29	40.05	-14.3	0.57	0.23	ENVISAT				
0000000006260	R_KURA_KURA_KM0248	48.28	40.05	-12.4	0.75	0.42	ENVISAT				
0000000006266	R_KURA_KURA_KM0263	48.17	40.07	-11.6	1.54	1.25	SENTINEL3A				
0000000006269	R_KURA_KURA_KM0293	47.99	40.12	-9.4	2.72	2.43	SENTINEL3B				
0000000006270	R_KURA_KURA_KM0363	47.74	40.17	-6.4	3.96	3.63	SENTINEL3B				
0000000005030	R_DNIEPR_VOVCHA_KM0725	36.63	48.09	88.1	18.89	18.75	SENTINEL3B				
0000000006257	R_KURA_KURA_KM0388	47.6	40.17	-4.4	4.61	4.39	ENVISAT				
0000000006259	R_KURA_KURA_KM0394	47.54	40.16	-4.1	4.96	4.83	ENVISAT				
0000000006264	R_KURA_KURA_KM0408	47.48	40.24	-3.3	4.93	4.65	SENTINEL3A				
0000000006265	R_KURA_KURA_KM0453	47.35	40.41	1.6	5.04	4.3	SENTINEL3A				
0000000006261	R_KURA_KURA_KM0518	47.06	40.73	15.4	6.06	4.76	ENVISAT				
0000000005029	R_DNIEPR_VOVCHA_KM0730	36.64	48.1	89.4	18.85	18.7	SENTINEL3B				
0000000005048	R_DNIESTR_NISTRU_KM0075	30.02	46.51	2.4	28.94	28.91	JASON3				
0000000005092	R_DON_DON_KM0010	39.35	47.13	1.1	13.02	13	SENTINEL3A				
0000000005207	R_DON_DON_KM0015	39.4	47.12	1.3	12.93	12.88	SENTINEL3A				
0000000005208	R_DON_DON_KM0021	39.47	47.12	1.5	12.81	12.71	SENTINEL3A				
0000000006268	R_KURA_KURA_KM0603	46.32	40.91	86.2	9.99	9.35	SENTINEL3A				
0000000005107	R_DON_DON_KM0028	39.52	47.14	1.5	12.74	12.6	SENTINEL3A				
0000000005122	R_DON_DON_KM0054	39.8	47.21	1.5	12.23	11.97	SENTINEL3B				
0000000004663	R_DANUBE_LABOREC_KM1924	21.93	48.69	103.2	38.89	39.43	SENTINEL3B				
0000000005166	R_DON_OSKOL_KM0804	37.53	49.28	71.8	13.12	12.97	SENTINEL3A				
0000000004665	R_DANUBE_LATORICA_KM1888	21.84	48.48	95.5	39.38	39.73	JASON2				
0000000006262	R_KURA_KURA_KM0720	45.29	41.25	226.1	14.38	14.05	JASON2				
0000000005167	R_DON_OSKOL_KM0893	37.73	49.87	75.1	11.54	11.32	SENTINEL3B				
0000000006263	R_KURA_KURA_KM0721	45.29	41.25	226.7	14.45	14.12	JASON2				
0000000005190	R_DON_SEVERSKII-DONETS_KM0460	39.69	48.59	28.2	10.45	10.37	SENTINEL3A				
0000000005192	R_DON_SIVERS-KII-DONETS_KM0532	39.24	48.71	36.2	10.76	10.66	SENTINEL3A				
0000000005187	R_DON_SIVERS-KII-DONETS_KM0539	39.18	48.69	38.7	10.95	10.87	SENTINEL3B				
0000000009808	R_ARAL-DRAINAGE_AMUDARYA_KM0447	60.12	42.21	83.3	-27.22	-27.37	SENTINEL3A				
0000000009817	R_ARAL-DRAINAGE_AMUDARYA_KM0504	60.47	41.87	91.3	-28.61	-28.53	SENTINEL3B				
0000000009810	R_ARAL-DRAINAGE_AMUDARYA_KM0553	60.84	41.59	97.4	-29.82	-29.59	SENTINEL3A				
0000000006258	R_KURA_KURA_KM0738	45.11	41.33	257.3	15.22	14.74	ENVISAT				
0000000009809	R_ARAL-DRAINAGE_AMUDARYA_KM0585	61.11	41.41	105.7	-30.49	-30.18	SENTINEL3A				
0000000005191	R_DON_SIVERS-KII-DONETS_KM0631	38.41	48.95	45.7	11.9	11.67	SENTINEL3A				
0000000009818	R_ARAL-DRAINAGE_AMUDARYA_KM0598	61.24	41.35	107.4	-30.74	-30.41	SENTINEL3B				
0000000009812	R_ARAL-DRAINAGE_AMUDARYA_KM0653	61.66	41.24	121.4	-31.18	-31.14	SENTINEL3A				
0000000009820	R_ARAL-DRAINAGE_AMUDARYA_KM0718	61.99	40.85	130.7	-31.88	-31.95	SENTINEL3B				
0000000009821	R_ARAL-DRAINAGE_AMUDARYA_KM0722	61.98	40.81	131.2	-31.87	-31.98	SENTINEL3B				
0000000005193	R_DON_SIVERS-KII-DONETS_KM0727	37.67	48.94	54.4	14.05	13.73	SENTINEL3A				
0000000009806	R_ARAL-DRAINAGE_AMUDARYA_KM0733	62.04	40.73	133.9	-32.02	-32.09	JASON2				
0000000012787	R_KURA_KURA_KM0830	44.57	41.86	472.1	17.12	15.95	ENVISAT				
0000000005194	R_DON_SIVERS-KII-DONETS_KM0740	37.64	49.01	55.5	13.9	13.59	SENTINEL3A				
0000000009844	R_ARAL-DRAINAGE_AMUDARYA_KM0751	62.11	40.6	138.4	-32.18	-32.22	ENVISAT				
0000000009813	R_ARAL-DRAINAGE_AMUDARYA_KM0778	62.32	40.44	143.4	-32.58	-32.47	SENTINEL3A				
0000000004664	R_DANUBE_LATORITSIA_KM1937	22.31	48.47	100.8	38.8	39.21	SENTINEL3A				
0000000004667	R_DANUBE_MAROS_KM1470	20.45	46.2	84	43.04	43.05	SENTINEL3A				
0000000005180	R_DON_SIVERS-KII-DONETS_KM0758	37.5	49.03	55.5	14.2	13.91	SENTINEL3A				
0000000005188	R_DON_SIVERS-KII-DONETS_KM0868	37.05	49.29	66.1	14.19	14.1	SENTINEL3B				
0000000012786	R_KURA_KURA_KM0880	44.05	41.99	591.8	19.35	18.64	ENVISAT				
0000000012785	R_KURA_KURA_KM1030	43.05	41.61	962.6	23.63	23.73	ENVISAT				
0000000006235	R_KURA_KUR-TRIB-01_KM0576	46.63	41.03	80.5	7.43	6.59	SENTINEL3A				
0000000009654	R_MALO-GANIUSHINSKII-BANK_PROTOKA-SHARONOVA_KM0114	49.13	46.61	-24.9	-9.62	-10.26	SENTINEL3B				
0000000009657	R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0048	49.05	46.39	-24.7	-8.71	-9.3	SENTINEL3B				
0000000005186	R_DON_SIVERS-KII-DONETS_KM0880	37.16	49.31	67	13.86	13.76	SENTINEL3B				
0000000009656	R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0055	48.99	46.43	-24.7	-8.7	-9.28	SENTINEL3A				
0000000009655	R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0091	48.66	46.59	-23.9	-8.33	-8.89	SENTINEL3A				
0000000012735	R_ARAL-DRAINAGE_SYRDARYA_KM0777	66.28	44.32	140.9	-38.61	-38.43	ENVISAT				
0000000012737	R_ARAL-DRAINAGE_SYRDARYA_KM0959	67.29	43.79	163.3	-39.6	-39.15	JASON2				
0000000009883	R_RIONI_RIONI_KM0061	42.15	42.16	6.7	18.64	19.18	SENTINEL3A				
0000000009874	R_SULAK_SULAK_KM0024	47.36	43.31	-22	-6.1	-5.7	SENTINEL3A				
0000000005178	R_DON_SIVERS-KII-DONETS_KM0941	36.75	49.46	70	14.1	14.05	SENTINEL3A				
0000000005181	R_DON_SIVERS-KII-DONETS_KM0972	36.49	49.53	74.4	14.43	14.34	SENTINEL3A				
0000000009759	R_TEREK-01_TEREK_KM0176	47.12	43.76	-16	-6.13	-6.15	SENTINEL3B				
0000000004681	R_DANUBE_MURES_KM1481	20.57	46.16	84	42.95	42.97	SENTINEL3B				
0000000009760	R_TEREK-01_TEREK_KM0217	46.73	43.75	-5.2	-4.53	-4.91	SENTINEL3B				
0000000004683	R_DANUBE_MURES_KM1515	20.87	46.08	93.6	42.97	42.8	SENTINEL3B				
0000000009853	R_TEREK_TEREK_KM0150	46.37	43.47	13.4	-1.98	-2.61	JASON2				
0000000004675	R_DANUBE_MURES_KM1541	21.05	46.15	95.3	42.9	42.68	SENTINEL3A				
0000000009854	R_TEREK_TEREK_KM0151	46.36	43.47	13.4	-1.92	-2.56	SENTINEL3A				
0000000004672	R_DANUBE_MURES_KM1554	21.18	46.14	101.8	42.93	42.6	JASON2				
0000000009861	R_TEREK_TEREK_KM0190	46.07	43.45	31	-0.21	-1.09	SENTINEL3B				
0000000004673	R_DANUBE_MURES_KM1569	21.32	46.16	109.1	42.88	42.52	JASON2				
0000000009857	R_TEREK_TEREK_KM0235	45.64	43.55	53.6	1.58	0.49	SENTINEL3A				
0000000004678	R_DANUBE_MURES_KM1578	21.37	46.15	109.3	42.92	42.5	SENTINEL3A				
0000000005183	R_DON_SIVERS-KII-DONETS_KM0991	36.35	49.59	76.2	14.51	14.37	SENTINEL3B				
0000000005184	R_DON_SIVERS-KII-DONETS_KM1002	36.37	49.67	80.1	14.22	14.08	SENTINEL3B				
0000000012736	R_ARAL-DRAINAGE_SYRDARYA_KM1141	67.97	43.02	186.1	-42.79	-42.34	ENVISAT				
0000000009858	R_TEREK_TEREK_KM0264	45.37	43.64	72.6	2.4	1.41	SENTINEL3A				
0000000009860	R_TEREK_TEREK_KM0284	45.2	43.64	80.8	3.26	2.25	SENTINEL3B				
0000000009779	R_CHU_CHU_KM0014	67.76	45.04	129.2	-39.43	-39.27	SENTINEL3B				
0000000009855	R_TEREK_TEREK_KM0361	44.76	43.72	112.5	4.92	4.02	SENTINEL3A				
0000000005182	R_DON_SIVERS-KII-DONETS_KM1007	36.42	49.68	80.1	14.1	13.96	SENTINEL3A				
0000000009777	R_CHU_CHU_KM0055	68.15	45.01	137.8	-39.78	-39.65	SENTINEL3B				
0000000009856	R_TEREK_TEREK_KM0401	44.42	43.68	145.9	6.86	5.64	SENTINEL3A				
0000000005189	R_DON_SIVERS-KII-DONETS_KM1066	36.82	49.83	87.2	12.92	12.84	SENTINEL3B				
0000000009770	R_CHU_CHU_KM0068	68.26	44.95	144.9	-39.89	-39.82	SENTINEL3A				
0000000009768	R_CHU_CHU_KM0097	68.58	44.92	156.9	-40.12	-40.24	SENTINEL3A				
0000000009778	R_CHU_CHU_KM0139	69	44.8	177.4	-40.73	-40.73	SENTINEL3B				
0000000005179	R_DON_SIVERS-KII-DONETS_KM1077	36.91	49.82	89	12.77	12.69	SENTINEL3A				
